country,continent,population,day,time,Cases,Recovered,Deaths,Tests,Recovery_rate,Death_rate,Deaths per Million,Cases per 100K,Deaths_per_Million,Cases_per_100K,Tests_per_Person,Infection Rate,Tests per 100K
Cambodia,Asia,17168639.0,2024-06-30,2024-06-30T16:15:13+00:00,139103,136044.0,3056.0,3091420.0,97.80091011696369,2.196933207766907,177.99896660416707,810.2156495922594,177.99896660416707,810.2156495922594,0.1800620305430151,0.8102156495922594,18006.20305430151
Rwanda,Africa,13600464.0,2024-06-30,2024-06-30T16:15:13+00:00,133518,132039.0,1468.0,6021981.0,98.89228418640184,1.0994772240446982,107.93749389726703,981.7165061427315,107.93749389726703,981.7165061427315,0.4427776140578733,0.9817165061427315,44277.76140578733
Cameroon,Africa,27911548.0,2024-06-30,2024-06-30T16:15:13+00:00,125379,123280.0,1974.0,1751774.0,98.32587594413738,1.5744263393391238,70.72341526883424,449.2011693511231,70.72341526883424,449.2011693511231,0.06276162110392444,0.4492011693511231,6276.162110392444
Malta,Europe,444033.0,2024-06-30,2024-06-30T16:15:13+00:00,121420,120149.0,885.0,2170600.0,98.95322022731017,0.7288749794103113,1993.0951077960424,27344.814461988186,1993.0951077960424,27344.814461988186,4.888375413539084,27.344814461988186,488837.54135390837
Barbados,North-America,288023.0,2024-06-30,2024-06-30T16:15:13+00:00,110578,108647.0,648.0,814159.0,98.25372135506159,0.5860116840601204,2249.8203268488974,38392.072855292805,2249.8203268488974,38392.072855292805,2.826715227603351,38.39207285529281,282671.52276033506
Angola,Africa,35027343.0,2024-06-30,2024-06-30T16:15:13+00:00,107327,103419.0,1937.0,1499795.0,96.358791357254,1.804764877430656,55.299655472012255,306.409195810256,55.299655472012255,306.409195810256,0.042817835198062267,0.306409195810256,4281.783519806227
DRC,Africa,95240792.0,2024-06-30,2024-06-30T16:15:13+00:00,99338,84489.0,1468.0,846704.0,85.05204453482051,1.4777829229499284,15.413563549534532,104.30194658608046,15.413563549534532,104.30194658608046,0.008890140266788206,0.10430194658608047,889.0140266788205
Malawi,Africa,20180839.0,2024-06-30,2024-06-30T16:15:13+00:00,89535,0.0,2686.0,624784.0,0.0,2.9999441559166806,133.0965476707881,443.6634175615791,133.0965476707881,443.6634175615791,0.030959267848081045,0.4436634175615791,3095.9267848081045
Senegal,Africa,17653671.0,2024-06-30,2024-06-30T16:15:13+00:00,89053,87024.0,1971.0,1146543.0,97.72158153010005,2.213288715708623,111.64816654847596,504.44465629839823,111.64816654847596,504.44465629839823,0.06494643522018735,0.5044446562983983,6494.643522018735
Ivory-Coast,Africa,27742298.0,2024-06-30,2024-06-30T16:15:13+00:00,88384,87497.0,835.0,1690934.0,98.99642469225199,0.9447411296162201,30.098443899636578,318.5893252246083,30.098443899636578,318.5893252246083,0.06095147561315937,0.3185893252246083,6095.147561315936
New-Caledonia,Oceania,290915.0,2024-06-30,2024-06-30T16:15:13+00:00,80064,0.0,314.0,98964.0,0.0,0.3921862509992006,1079.353075640651,27521.440970730284,1079.353075640651,27521.440970730284,0.34018184005637386,27.521440970730282,34018.184005637384
French-Polynesia,Oceania,284164.0,2024-06-30,2024-06-30T16:15:13+00:00,79254,0.0,650.0,0.0,0.0,0.8201478789714084,2287.4114947706257,27890.23240100787,2287.4114947706257,27890.23240100787,0.0,27.890232401007868,0.0
Eswatini,Africa,1184817.0,2024-06-30,2024-06-30T16:15:13+00:00,75191,73116.0,1427.0,1048704.0,97.2403612134431,1.8978335173092526,1204.4054060669284,6346.212115457493,1204.4054060669284,6346.212115457493,0.8851189677393217,6.346212115457493,88511.89677393218
Guyana,South-America,794045.0,2024-06-30,2024-06-30T16:15:13+00:00,74137,72013.0,1300.0,733218.0,97.13503378879642,1.7535103929212135,1637.1868093118146,9336.62449861154,1637.1868093118146,9336.62449861154,0.9233960291923002,9.33662449861154,92339.60291923002
Belize,North-America,412190.0,2024-06-30,2024-06-30T16:15:13+00:00,71409,0.0,688.0,576016.0,0.0,0.9634639891330226,1669.133166743492,17324.292195346803,1669.133166743492,17324.292195346803,1.3974526310681967,17.324292195346803,139745.26310681968
Belarus,Europe,9432800.0,2024-06-30,2024-06-30T16:15:12+00:00,994037,985592.0,7118.0,13646641.0,99.1504340381696,0.7160699249625517,754.6009668391146,10538.090492748706,754.6009668391146,10538.090492748706,1.4467221821728438,10.538090492748706,144672.2182172844
Venezuela,South-America,29266991.0,2024-06-30,2024-06-30T16:15:12+00:00,552695,546537.0,5856.0,3359014.0,98.88582310315816,1.0595355485394296,200.0888987870328,1888.4585709545613,200.0888987870328,1888.4585709545613,0.11477141602975174,1.8884585709545612,11477.141602975174
Egypt,Africa,106156692.0,2024-06-30,2024-06-30T16:15:12+00:00,516023,442182.0,24613.0,3693367.0,85.69036651467086,4.769748635235251,231.855378462622,486.09559159963277,231.855378462622,486.09559159963277,0.0347916549622703,0.4860955915996328,3479.1654962270304
Uzbekistan,Asia,34382084.0,2024-06-30,2024-06-30T16:15:12+00:00,253662,241486.0,1637.0,1377915.0,95.19991169351341,0.6453469577626921,47.612006299559965,737.773777761697,47.612006299559965,737.773777761697,0.04007654102642527,0.7377737777616971,4007.654102642527
Qatar,Asia,2979915.0,2024-06-30,2024-06-30T16:15:12+00:00,514524,513687.0,690.0,4065369.0,99.83732537257737,0.1341045315670406,231.55022878169345,17266.398538213336,231.55022878169345,17266.398538213336,1.3642566985971076,17.266398538213338,136425.66985971076
Ecuador,South-America,18113361.0,2024-06-30,2024-06-30T16:15:12+00:00,1070188,1034145.0,36043.0,3082403.0,96.63208707255174,3.3679129274482613,1989.8571005127098,5908.279529127698,1989.8571005127098,5908.279529127698,0.17017289060820903,5.9082795291276975,17017.2890608209
UAE,Asia,10081785.0,2024-06-30,2024-06-30T16:15:12+00:00,1067030,0.0,2349.0,200732262.0,0.0,0.2201437635305474,232.99445485100108,10583.740875251755,232.99445485100108,10583.740875251755,19.91038908288562,10.583740875251754,1991038.908288562
Panama,North-America,4446964.0,2024-06-30,2024-06-30T16:15:12+00:00,1059893,1051102.0,8727.0,7882622.0,99.17057665254889,0.8233850020709638,1962.4624800200766,23834.080959504055,1962.4624800200766,23834.080959504055,1.7725850715229536,23.834080959504057,177258.50715229535
Uruguay,South-America,3496016.0,2024-06-30,2024-06-30T16:15:12+00:00,1041111,1030944.0,7664.0,6114822.0,99.02344706760374,0.7361366847531147,2192.209646637773,29779.926636491367,2192.209646637773,29779.926636491367,1.749082956142077,29.779926636491368,174908.29561420772
Mongolia,Asia,3378078.0,2024-06-30,2024-06-30T16:15:12+00:00,1011496,1009212.0,2284.0,4030048.0,99.77419584457081,0.22580415542918608,676.1241155473616,29942.943887026886,676.1241155473616,29942.943887026886,1.193000280040899,29.942943887026885,119300.0280040899
Nepal,Asia,30225582.0,2024-06-30,2024-06-30T16:15:12+00:00,1003450,991322.0,12031.0,6047766.0,98.79136977427873,1.1989635756639594,398.04030903358614,3319.869903580351,398.04030903358614,3319.869903580351,0.2000876608430567,3.319869903580351,20008.76608430567
Latvia,Europe,1848837.0,2024-06-30,2024-06-30T16:15:12+00:00,982505,971406.0,6715.0,7885792.0,98.87033653772754,0.6834570816433504,3632.012989787634,53141.78589026507,3632.012989787634,53141.78589026507,4.265271627515027,53.14178589026507,426527.1627515027
Saudi-Arabia,Asia,35844909.0,2024-06-30,2024-06-30T16:15:12+00:00,841469,0.0,9646.0,45481735.0,0.0,1.1463286229201552,269.1037658932263,2347.5272318308857,269.1037658932263,2347.5272318308857,1.268847829966593,2.3475272318308855,126884.78299665931
Paraguay,South-America,7305843.0,2024-06-30,2024-06-30T16:15:12+00:00,837602,0.0,20155.0,2657506.0,0.0,2.4062741015422597,2758.7507697605874,11464.82342968498,2758.7507697605874,11464.82342968498,0.36375076770743636,11.46482342968498,36375.07677074364
Azerbaijan,Asia,10300205.0,2024-06-30,2024-06-30T16:15:12+00:00,835234,824089.0,10400.0,7748050.0,98.66564340053206,1.2451600389830875,1009.6886421192587,8108.906570306125,1009.6886421192587,8108.906570306125,0.7522228926511657,8.108906570306125,75222.28926511657
Bahrain,Asia,1783983.0,2024-06-30,2024-06-30T16:15:12+00:00,729549,727915.0,1574.0,10948549.0,99.7760260105901,0.2157497303128371,882.2954030391545,40894.39193086481,882.2954030391545,40894.39193086481,6.137137517566031,40.894391930864806,613713.7517566031
Cyprus,Asia,1223387.0,2024-06-30,2024-06-30T16:15:12+00:00,681110,679745.0,1365.0,9640118.0,99.79959184272731,0.20040815727268724,1115.7548674295215,55674.12437764991,1115.7548674295215,55674.12437764991,7.879859766369922,55.67412437764992,787985.9766369922
Dominican-Republic,North-America,11056370.0,2024-06-30,2024-06-30T16:15:12+00:00,675890,671316.0,4384.0,3740928.0,99.3232626610839,0.6486262557516755,396.51350307560256,6113.127545478308,396.51350307560256,6113.127545478308,0.3383504712667901,6.113127545478307,33835.047126679005
Sri-Lanka,Asia,21575842.0,2024-06-30,2024-06-30T16:15:12+00:00,672754,655852.0,16897.0,6486117.0,97.48764035591019,2.5116164303742528,783.1444075276413,3118.089203656571,783.1444075276413,3118.089203656571,0.30061941499200817,3.118089203656571,30061.941499200817
Kuwait,Asia,4380326.0,2024-06-30,2024-06-30T16:15:12+00:00,667158,0.0,2570.0,8455743.0,0.0,0.3852160957374415,586.7143221760207,15230.784192774694,586.7143221760207,15230.784192774694,1.9303912539842925,15.230784192774694,193039.12539842926
Myanmar,Asia,55227143.0,2024-06-30,2024-06-30T16:15:12+00:00,641873,620159.0,19495.0,11711514.0,96.61708780397367,3.0372051792176955,352.996713952775,1162.241907027492,352.996713952775,1162.241907027492,0.21206083392725927,1.162241907027492,21206.083392725926
Moldova,Europe,4013171.0,2024-06-30,2024-06-30T16:15:12+00:00,635145,0.0,12218.0,3216305.0,0.0,1.9236552283336876,3044.475303942942,15826.512251782942,3044.475303942942,15826.512251782942,0.8014373172735475,15.826512251782942,80143.73172735475
Estonia,Europe,1321910.0,2024-06-30,2024-06-30T16:15:12+00:00,628070,0.0,3001.0,6968103.0,0.0,0.4778129826293247,2270.1999379685453,47512.31173075322,2270.1999379685453,47512.31173075322,5.2712385865906155,47.512311730753225,527123.8586590616
Palestine,Asia,5345541.0,2024-06-30,2024-06-30T16:15:12+00:00,621008,615445.0,5404.0,3078533.0,99.10419833560921,0.8701981294926957,1010.9360306094369,11617.308706452724,1010.9360306094369,11617.308706452724,0.5759067230052113,11.617308706452723,57590.67230052113
Libya,Africa,7040745.0,2024-06-30,2024-06-30T16:15:12+00:00,507274,500835.0,6437.0,2483848.0,98.73066626714557,1.268939468610652,914.2498414585389,7204.834147522742,914.2498414585389,7204.834147522742,0.3527819854290988,7.2048341475227415,35278.19854290988
Ethiopia,Africa,120812698.0,2024-06-30,2024-06-30T16:15:12+00:00,501157,488171.0,7574.0,5565340.0,97.40879604594967,1.5113028452161696,62.69208556206567,414.82146189633147,62.69208556206567,414.82146189633147,0.046065853110903957,0.41482146189633146,4606.585311090395
R&eacute;union,Africa,908061.0,2024-06-30,2024-06-30T16:15:12+00:00,494595,0.0,921.0,1603660.0,0.0,0.18621296212052285,1014.2490427405208,54467.1558408521,1014.2490427405208,54467.1558408521,1.7660267316843252,54.4671558408521,176602.67316843252
Honduras,North-America,10221247.0,2024-06-30,2024-06-30T16:15:12+00:00,474590,0.0,11165.0,1660662.0,0.0,2.3525569438884086,1092.3324717620071,4643.17122949871,1092.3324717620071,4643.17122949871,0.1624715653579255,4.6431712294987095,16247.15653579255
Armenia,Asia,2971966.0,2024-06-30,2024-06-30T16:15:12+00:00,451831,435162.0,8777.0,3242901.0,96.31078876836693,1.9425404631377663,2953.2639337058363,15203.101246784116,2953.2639337058363,15203.101246784116,1.091163559744627,15.203101246784115,109116.3559744627
Bosnia-and-Herzegovina,Europe,3249317.0,2024-06-30,2024-06-30T16:15:12+00:00,403615,379084.0,16388.0,1884721.0,93.92217831349183,4.060304993620158,5043.521453893233,12421.533509965326,5043.521453893233,12421.533509965326,0.5800360506531065,12.421533509965325,58003.60506531065
Oman,Asia,5323993.0,2024-06-30,2024-06-30T16:15:12+00:00,399449,0.0,4628.0,25000000.0,0.0,1.1585959659430867,869.272367563218,7502.8085123327555,869.272367563218,7502.8085123327555,4.695723679576589,7.502808512332755,469572.3679576589
Luxembourg,Europe,642371.0,2024-06-30,2024-06-30T16:15:12+00:00,391232,0.0,1232.0,4587145.0,0.0,0.31490266644855225,1917.894799111417,60904.36834788619,1917.894799111417,60904.36834788619,7.140959040803523,60.9043683478862,714095.9040803523
North-Macedonia,Europe,2081304.0,2024-06-30,2024-06-30T16:15:12+00:00,350567,337068.0,9976.0,2226216.0,96.14938086014942,2.84567571961993,4793.148910490731,16843.623036327226,4793.148910490731,16843.623036327226,1.0696255808858293,16.843623036327227,106962.55808858293
Zambia,Africa,19470234.0,2024-06-30,2024-06-30T16:15:12+00:00,349304,341316.0,4069.0,4112961.0,97.7131667544603,1.1648878913496552,208.9856752620436,1794.04109883836,208.9856752620436,1794.04109883836,0.21124353205000002,1.7940410988383602,21124.353205000003
Kenya,Africa,56215221.0,2024-06-30,2024-06-30T16:15:12+00:00,344130,337309.0,5689.0,3967062.0,98.01790021212913,1.6531543312120418,101.20034927906804,612.1651643066564,101.20034927906804,612.1651643066564,0.07056917911965516,0.6121651643066564,7056.9179119655155
Brunei,Asia,445431.0,2024-06-30,2024-06-30T16:15:12+00:00,343719,243601.0,225.0,717784.0,70.87213683270346,0.06546044879683695,505.12874047832327,77165.48691043057,505.12874047832327,77165.48691043057,1.611437012691079,77.16548691043057,161143.7012691079
Albania,Europe,2866374.0,2024-06-30,2024-06-30T16:15:12+00:00,334863,330233.0,3605.0,1941032.0,98.61734500377767,1.0765596676849936,1257.6865405561173,11682.460139535175,1257.6865405561173,11682.460139535175,0.6771733207180919,11.682460139535175,67717.33207180919
Botswana,Africa,2441162.0,2024-06-30,2024-06-30T16:15:12+00:00,330638,327049.0,2801.0,2026898.0,98.91452283161645,0.8471500553475403,1147.404391842901,13544.287515535632,1147.404391842901,13544.287515535632,0.8303004880462664,13.544287515535633,83030.04880462664
Montenegro,Europe,627950.0,2024-06-30,2024-06-30T16:15:12+00:00,296542,291794.0,2846.0,2769281.0,98.39887773064187,0.9597291446068348,4532.207978342225,47223.82355283064,4532.207978342225,47223.82355283064,4.410034238394776,47.22382355283064,441003.42383947765
Algeria,Africa,45350148.0,2024-06-30,2024-06-30T16:15:12+00:00,272010,183061.0,6881.0,230960.0,67.2993639939708,2.5296864085879194,151.73048608352943,599.799586100579,151.73048608352943,599.799586100579,0.0050928168966504804,0.599799586100579,509.281689665048
Nigeria,Africa,216746934.0,2024-06-30,2024-06-30T16:15:12+00:00,267188,259953.0,3155.0,5708974.0,97.2921688099765,1.1808165037351976,14.556145924537045,123.2718705954106,14.556145924537045,123.2718705954106,0.0263393529709629,0.1232718705954106,2633.93529709629
Zimbabwe,Africa,15331428.0,2024-06-30,2024-06-30T16:15:12+00:00,266359,258888.0,5740.0,2525756.0,97.19513889149607,2.1549863154614637,374.3943486542806,1737.3397963973089,374.3943486542806,1737.3397963973089,0.16474368858530333,1.7373397963973087,16474.36885853033
Afghanistan,Asia,40754388.0,2024-06-30,2024-06-30T16:15:12+00:00,234174,211080.0,7996.0,1390730.0,90.13810243664967,3.414554989025255,196.1997319159841,574.5982493958687,196.1997319159841,574.5982493958687,0.03412466898042979,0.5745982493958688,3412.4668980429788
Mozambique,Africa,33089461.0,2024-06-30,2024-06-30T16:15:12+00:00,233731,228805.0,2250.0,1371127.0,97.8924490118983,0.9626450920074787,67.99748113153007,706.3608561046069,67.99748113153007,706.3608561046069,0.041436969916191745,0.7063608561046069,4143.696991619175
Martinique,North-America,374087.0,2024-06-30,2024-06-30T16:15:12+00:00,230354,0.0,1102.0,828928.0,0.0,0.4783941238268057,2945.838802203765,61577.65439590256,2945.838802203765,61577.65439590256,2.2158695704475164,61.577654395902556,221586.95704475165
Laos,Asia,7481023.0,2024-06-30,2024-06-30T16:15:12+00:00,218970,0.0,758.0,1233207.0,0.0,0.3461661414805681,101.32304097982322,2927.0061059830987,101.32304097982322,2927.0061059830987,0.16484470105224913,2.9270061059830987,16484.470105224915
Iceland,Europe,345393.0,2024-06-30,2024-06-30T16:15:12+00:00,209906,0.0,229.0,1996384.0,0.0,0.10909645269787428,663.0128578170373,60773.09036373059,663.0128578170373,60773.09036373059,5.780036074848072,60.77309036373059,578003.6074848071
DPRK,Asia,25990679.0,2024-06-30,2024-06-30T16:15:11+00:00,4772813,4772739.0,74.0,0.0,99.99844955165852,0.0015504483414707426,2.847174558232973,18363.55641189674,2.847174558232973,18363.55641189674,0.0,18.36355641189674,0.0
Jordan,Asia,10300869.0,2024-06-30,2024-06-30T16:15:11+00:00,1746997,1731007.0,14122.0,17201885.0,99.08471508537221,0.8083585718807761,1370.9522953840108,16959.705050127326,1370.9522953840108,16959.705050127326,1.6699450308512807,16.959705050127326,166994.50308512806
South-Africa,Africa,60756135.0,2024-06-30,2024-06-30T16:15:11+00:00,4076463,3912506.0,102595.0,26795090.0,95.97795932405127,2.5167651466479644,1688.6360529681488,6709.549578820312,1688.6360529681488,6709.549578820312,0.44102690205688694,6.709549578820312,44102.69020568869
Kazakhstan,Asia,19205043.0,2024-06-30,2024-06-30T16:15:11+00:00,1411831,1383020.0,13848.0,11575012.0,97.95931666042182,0.9808539407336997,721.0606089244371,7351.355578844577,721.0606089244371,7351.355578844577,0.6027069035981851,7.3513555788445775,60270.690359818516
Ukraine,Europe,43192122.0,2024-06-30,2024-06-30T16:15:11+00:00,5557995,5445577.0,112418.0,32603805.0,97.97736413940639,2.0226358605936134,2602.743157652685,12868.075803268011,2602.743157652685,12868.075803268011,0.7548553645963493,12.868075803268011,75485.53645963492
Poland,Europe,37739785.0,2024-06-30,2024-06-30T16:15:11+00:00,6661991,0.0,120598.0,39323709.0,0.0,1.8102396115515618,3195.5136999323126,17652.434956902907,3195.5136999323126,17652.434956902907,1.041969608464913,17.65243495690291,104196.9608464913
Colombia,South-America,51512762.0,2024-06-30,2024-06-30T16:15:11+00:00,6400173,6212152.0,143200.0,36951507.0,97.06225128601993,2.2374395192129963,2779.893650431712,12424.441539360672,2779.893650431712,12424.441539360672,0.7173272324244622,12.424441539360673,71732.72324244621
Greece,Europe,10316637.0,2024-06-30,2024-06-30T16:15:11+00:00,6101379,0.0,37869.0,102228365.0,0.0,0.6206629681585097,3670.672914051352,59141.16198912494,3670.672914051352,59141.16198912494,9.909078413828071,59.141161989124946,990907.8413828071
Austria,Europe,9066710.0,2024-06-30,2024-06-30T16:15:11+00:00,6081287,6054934.0,22542.0,211273524.0,99.56665422960633,0.3706781146819744,2486.2381172442924,67072.69781431192,2486.2381172442924,67072.69781431192,23.302115541359544,67.07269781431192,2330211.5541359545
Portugal,Europe,10140570.0,2024-06-30,2024-06-30T16:15:11+00:00,5643062,5614809.0,28126.0,46139518.0,99.49933210019667,0.4984173485954965,2773.611345318853,55648.370850948224,2773.611345318853,55648.370850948224,4.549992554659156,55.648370850948226,454999.25546591566
Chile,South-America,19250195.0,2024-06-30,2024-06-30T16:15:11+00:00,5384853,5252450.0,64497.0,50382097.0,97.54119564638069,1.1977485736379432,3350.4595667732196,27972.978975018177,3350.4595667732196,27972.978975018177,2.617225280055605,27.972978975018176,261722.52800556048
Malaysia,Asia,33181072.0,2024-06-30,2024-06-30T16:15:11+00:00,5278406,5233268.0,37348.0,68580916.0,99.14485547341376,0.7075620935562744,1125.5814760897417,15907.882662742182,1125.5814760897417,15907.882662742182,2.06686860508907,15.907882662742182,206686.86050890698
Canada,North-America,38388419.0,2024-06-30,2024-06-30T16:15:11+00:00,4946090,4881312.0,59034.0,66572774.0,98.69031901967008,1.1935488436320407,1537.8075351318846,12884.328474168211,1537.8075351318846,12884.328474168211,1.734189001115154,12.88432847416821,173418.9001115154
Belgium,Europe,11668278.0,2024-06-30,2024-06-30T16:15:11+00:00,4861695,4826798.0,34376.0,37454182.0,99.28220507456761,0.7070784983426562,2946.1073861970035,41665.91677023807,2946.1073861970035,41665.91677023807,3.2099151220085775,41.66591677023808,320991.51220085775
Israel,Asia,9326000.0,2024-06-30,2024-06-30T16:15:11+00:00,4841772,4798473.0,12707.0,41373364.0,99.10571997194415,0.262445236991746,1362.534848809779,51916.92043748659,1362.534848809779,51916.92043748659,4.4363461291014366,51.91692043748659,443634.6129101437
Thailand,Asia,70078203.0,2024-06-30,2024-06-30T16:15:11+00:00,4770149,4692636.0,34586.0,17273454.0,98.37504027651967,0.7250507269269786,493.53434476623204,6806.894006685645,493.53434476623204,6806.894006685645,0.24648825541374114,6.806894006685645,24648.825541374114
Czechia,Europe,10736784.0,2024-06-30,2024-06-30T16:15:11+00:00,4759041,4715206.0,43517.0,57834241.0,99.07891106632619,0.914406915174717,4053.0758558614943,44324.64134511787,4053.0758558614943,44324.64134511787,5.38655159682825,44.32464134511787,538655.159682825
Peru,South-America,33684208.0,2024-06-30,2024-06-30T16:15:11+00:00,4572667,4350506.0,222161.0,39010194.0,95.1415443110115,4.858455688988505,6595.4051821553885,13575.106174382965,6595.4051821553885,13575.106174382965,1.1581152212336416,13.575106174382965,115811.52212336416
Switzerland,Europe,8773637.0,2024-06-30,2024-06-30T16:15:11+00:00,4453053,4438309.0,14452.0,23833472.0,99.66890131332369,0.3245413876726821,1647.2074237855977,50754.92637773822,1647.2074237855977,50754.92637773822,2.7164871307075957,50.754926377738215,271648.71307075955
Philippines,Asia,112508994.0,2024-06-30,2024-06-30T16:15:11+00:00,4140383,4067381.0,66864.0,36102746.0,98.23682978120624,1.6149230638808052,594.2991544302671,3680.0462370146156,594.2991544302671,3680.0462370146156,0.320887643880275,3.6800462370146154,32088.764388027503
Romania,Europe,19031335.0,2024-06-30,2024-06-30T16:15:11+00:00,3529735,3460149.0,68929.0,28758667.0,98.02857721613663,1.9528094885310088,3621.8688809797104,18546.964782029216,3621.8688809797104,18546.964782029216,1.511121894496629,18.546964782029214,151112.1894496629
Denmark,Europe,5834950.0,2024-06-30,2024-06-30T16:15:11+00:00,3183756,3174942.0,8814.0,129333107.0,99.7231571766178,0.27684282338219385,1510.5527896554383,54563.552386909905,1510.5527896554383,54563.552386909905,22.165246831592388,54.563552386909905,2216524.6831592387
Singapore,Asia,5943546.0,2024-06-30,2024-06-30T16:15:11+00:00,3006155,3004131.0,2024.0,24756666.0,99.93267146903602,0.06732853096397225,340.53745020228666,50578.47621605015,340.53745020228666,50578.47621605015,4.165302329619389,50.57847621605015,416530.2329619389
Hong-Kong,Asia,7604299.0,2024-06-30,2024-06-30T16:15:11+00:00,2937609,2916005.0,14924.0,76127725.0,99.2645719699252,0.5080322125919413,1962.574065012436,38630.898127493405,1962.574065012436,38630.898127493405,10.011143038957306,38.63089812749341,1001114.3038957305
Sweden,Europe,10218971.0,2024-06-30,2024-06-30T16:15:11+00:00,2754129,2726492.0,27407.0,19500873.0,98.99652485413719,0.9951240482925817,2681.972578256656,26951.138231041074,2681.972578256656,26951.138231041074,1.9083010412692236,26.95113823104107,190830.10412692235
New-Zealand,Oceania,4898203.0,2024-06-30,2024-06-30T16:15:11+00:00,2621111,2613791.0,5697.0,7768604.0,99.72072911067102,0.21735058149006278,1163.0796028666023,53511.685816206475,1163.0796028666023,53511.685816206475,1.5860110330257853,53.51168581620648,158601.10330257853
Serbia,Europe,8653016.0,2024-06-30,2024-06-30T16:15:11+00:00,2615054,2596608.0,18057.0,13463733.0,99.29462259670355,0.6905019934578789,2086.7868498105167,30221.300873591357,2086.7868498105167,30221.300873591357,1.555958408027906,30.221300873591357,155595.8408027906
Iraq,Asia,42164965.0,2024-06-30,2024-06-30T16:15:11+00:00,2465545,2439497.0,25375.0,19544451.0,98.9435195869473,1.029184216876999,601.8029423242732,5847.378267715863,601.8029423242732,5847.378267715863,0.4635234726270969,5.847378267715863,46352.34726270969
Hungary,Europe,9606259.0,2024-06-30,2024-06-30T16:15:11+00:00,2230232,2152155.0,49048.0,11394556.0,96.49915345130013,2.1992330842710532,5105.837766814324,23216.44669376497,5105.837766814324,23216.44669376497,1.1861595653417214,23.216446693764972,118615.95653417215
Bangladesh,Asia,167885689.0,2024-06-30,2024-06-30T16:15:11+00:00,2049377,0.0,29493.0,15254399.0,0.0,1.4391202789921036,175.6731033816706,1220.697852334513,175.6731033816706,1220.697852334513,0.09086181848412345,1.2206978523345131,9086.181848412345
Slovakia,Europe,5460193.0,2024-06-30,2024-06-30T16:15:11+00:00,1877605,1856381.0,21224.0,7448789.0,98.8696238026635,1.1303761973365005,3887.042088072711,34387.15444673842,3887.042088072711,34387.15444673842,1.3641988479161817,34.38715444673842,136419.88479161818
Georgia,Asia,3968738.0,2024-06-30,2024-06-30T16:15:11+00:00,1861665,0.0,17132.0,16920079.0,0.0,0.9202514953012492,4316.73746163138,46908.23632096651,4316.73746163138,46908.23632096651,4.263339882854449,46.90823632096651,426333.9882854449
Ireland,Europe,5020199.0,2024-06-30,2024-06-30T16:15:11+00:00,1734582,1724921.0,9491.0,13083449.0,99.44303584379406,0.5471635241228145,1890.562505589918,34552.05660174029,1890.562505589918,34552.05660174029,2.6061614290588877,34.55205660174029,260616.14290588876
Pakistan,Asia,229488994.0,2024-06-30,2024-06-30T16:15:11+00:00,1581936,1538689.0,30664.0,30589153.0,97.26619787399743,1.9383843594178274,133.618608306767,689.3297898198987,133.618608306767,689.3297898198987,0.13329246194699865,0.6893297898198987,13329.246194699865
Finland,Europe,5554960.0,2024-06-30,2024-06-30T16:15:11+00:00,1516117,1503989.0,11958.0,12108977.0,99.20006173666016,0.7887254083952624,2152.670766306148,27293.031813010355,2152.670766306148,27293.031813010355,2.1798495398706743,27.293031813010355,217984.95398706742
Norway,Europe,5511370.0,2024-06-30,2024-06-30T16:15:11+00:00,1509732,1503094.0,6638.0,11002430.0,99.56031931495126,0.43968068504873714,1204.419227887077,27393.043834835982,1204.419227887077,27393.043834835982,1.9963148908529096,27.393043834835986,199631.48908529096
Lithuania,Europe,2661708.0,2024-06-30,2024-06-30T16:15:11+00:00,1397806,1387478.0,9897.0,10540357.0,99.26112779598886,0.7080381683867433,3718.289158690585,52515.37734417149,3718.289158690585,52515.37734417149,3.959997490333275,52.51537734417149,395999.7490333275
Slovenia,Europe,2078034.0,2024-06-30,2024-06-30T16:15:11+00:00,1356546,1349424.0,7100.0,2847701.0,99.47499015882985,0.5233880753030122,3416.69096848271,65280.26009199079,3416.69096848271,65280.26009199079,1.3703822940336876,65.2802600919908,137038.22940336875
Bulgaria,Europe,6844597.0,2024-06-30,2024-06-30T16:15:11+00:00,1339851,1292944.0,38748.0,11671043.0,96.49908833146372,2.891963360104967,5661.107586027344,19575.30881657459,5661.107586027344,19575.30881657459,1.7051468479444443,19.57530881657459,170514.68479444442
Croatia,Europe,4059286.0,2024-06-30,2024-06-30T16:15:11+00:00,1309728,1258432.0,18687.0,5660084.0,96.08346160424149,1.4267847980649417,4603.518943971921,32264.984531762482,4603.518943971921,32264.984531762482,1.3943545736861114,32.26498453176248,139435.45736861113
Guatemala,North-America,18584039.0,2024-06-30,2024-06-30T16:15:11+00:00,1291293,1269891.0,20289.0,7593848.0,98.34259149550103,1.571215827856265,1091.743296492221,6948.398031235298,1091.743296492221,6948.398031235298,0.4086220438947637,6.948398031235298,40862.20438947637
Morocco,Africa,37772756.0,2024-06-30,2024-06-30T16:15:11+00:00,1278992,0.0,16303.0,13001033.0,0.0,1.2746756820996534,431.607373314248,3386.0171600928456,431.607373314248,3386.0171600928456,0.3441907442496385,3.3860171600928455,34419.07442496385
